,nomeProposicao,idProposicao,partidoAutor,DataApresentacao,Ano,Administração e Políticas Públicas,Desenvolvimento Social e Urbano,Direitos e Justiça,Economia e Desenvolvimento Sustentável,Infraestrutura e Gestão de Recursos,VirouLei,Influencia,Aliado,Oposição,Partido_Pres_Cam,PPC_igual_partidoAutor
6442,PL 2486/2020,2251984,AVANTE,2020-05-08,2020,0,1,1,1,0,0,155.945.419.103.313,1,0,DEM,0
6443,PL 2492/2020,2251998,PSL,2020-05-08,2020,0,1,0,0,0,0,1.033.138.401.559.450,1,0,DEM,0
6444,PL 2496/2020,2252007,DEM,2020-05-08,2020,0,1,1,1,0,0,545.808.966.861.598,1,0,DEM,1
6445,PL 2504/2020,2252023,PMDB,2020-05-08,2020,1,1,0,0,1,0,662.768.031.189.083,1,0,DEM,0
6446,PL 2508/2020,2252034,PSOL,2020-05-08,2020,0,1,1,0,0,1,194.931.773.879.142,0,1,DEM,0
6447,PL 2548/2020,2252110,PSDB,2020-05-11,2020,1,1,0,0,0,0,604.288.499.025.341,0,1,DEM,0
6448,PL 2541/2020,2252097,PV,2020-05-11,2020,0,1,1,0,0,0,77.972.709.551.656,0,1,DEM,0
6449,PL 2550/2020,2252111,PP,2020-05-11,2020,0,1,1,1,0,0,799.220.272.904.483,1,0,DEM,0
6450,PL 2545/2020,2252103,PSB,2020-05-11,2020,1,1,0,0,1,0,604.288.499.025.341,0,1,DEM,0
6451,PL 2519/2020,2252050,PSB,2020-05-11,2020,0,0,1,1,0,0,604.288.499.025.341,0,1,DEM,0
6452,PL 2520/2020,2252051,PSB,2020-05-11,2020,0,0,1,1,0,0,604.288.499.025.341,0,1,DEM,0
6453,PL 2531/2020,2252084,PT,2020-05-11,2020,0,1,1,0,0,0,1.052.631.578.947.360,0,1,DEM,0
6454,PL 2557/2020,2252167,PSDB,2020-05-12,2020,1,1,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6455,PL 2571/2020,2252262,PP,2020-05-12,2020,0,1,0,0,0,0,799.220.272.904.483,1,0,DEM,0
6456,PL 2574/2020,2252270,PSB,2020-05-12,2020,0,1,0,0,0,0,604.288.499.025.341,0,1,DEM,0
6457,PL 2579/2020,2252277,PDT,2020-05-12,2020,0,1,0,1,0,0,545.808.966.861.598,0,1,DEM,0
6458,PL 2584/2020,2252483,PDT,2020-05-12,2020,0,1,1,0,0,0,545.808.966.861.598,0,1,DEM,0
6459,PL 2591/2020,2252508,PT,2020-05-12,2020,0,1,1,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6460,PL 2624/2020,2252578,SOLIDARIEDADE,2020-05-13,2020,0,1,1,1,0,0,253.411.306.042.884,1,0,DEM,0
6461,PL 2611/2020,2252557,REPUBLICANOS,2020-05-13,2020,0,1,1,0,0,0,604.288.499.025.341,1,0,DEM,0
6462,PL 2607/2020,2252551,DEM,2020-05-13,2020,1,1,1,0,1,0,545.808.966.861.598,1,0,DEM,1
6463,PL 2605/2020,2252544,PODE,2020-05-13,2020,0,1,0,1,0,0,194.931.773.879.142,1,0,DEM,0
6464,PL 2603/2020,2252540,PT,2020-05-13,2020,1,1,1,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6465,PL 2609/2020,2252553,PMDB,2020-05-13,2020,1,1,0,0,0,0,662.768.031.189.083,1,0,DEM,0
6466,PL 2661/2020,2252693,PSL,2020-05-14,2020,0,1,1,0,0,0,1.033.138.401.559.450,1,0,DEM,0
6467,PL 2685/2020,2252791,PMDB,2020-05-14,2020,1,1,1,1,1,0,662.768.031.189.083,1,0,DEM,0
6468,PL 2677/2020,2252772,PSDB,2020-05-14,2020,0,1,0,0,0,0,604.288.499.025.341,0,1,DEM,0
6469,PL 2671/2020,2252762,PTB,2020-05-14,2020,0,1,1,0,0,0,214.424.951.267.056,1,0,DEM,0
6470,PL 2668/2020,2252732,PSOL,2020-05-14,2020,0,1,1,1,0,0,194.931.773.879.142,0,1,DEM,0
6471,PL 2665/2020,2252726,PSL,2020-05-14,2020,0,0,1,0,0,0,1.033.138.401.559.450,1,0,DEM,0
6472,PL 2664/2020,2252705,NOVO,2020-05-14,2020,0,1,1,1,0,0,155.945.419.103.313,0,1,DEM,0
6473,PL 2660/2020,2252692,PSL,2020-05-14,2020,1,0,0,1,1,0,1.033.138.401.559.450,1,0,DEM,0
6474,PL 2687/2020,2252794,PDT,2020-05-14,2020,0,1,0,0,0,0,545.808.966.861.598,0,1,DEM,0
6475,PL 2653/2020,2252665,REPUBLICANOS,2020-05-14,2020,0,1,1,1,0,0,604.288.499.025.341,1,0,DEM,0
6476,PL 2651/2020,2252661,PDT,2020-05-14,2020,1,1,1,0,0,0,545.808.966.861.598,0,1,DEM,0
6477,PL 2648/2020,2252652,PP,2020-05-14,2020,0,1,0,0,0,0,799.220.272.904.483,1,0,DEM,0
6478,PL 2645/2020,2252648,PSL,2020-05-14,2020,1,1,1,0,1,0,1.033.138.401.559.450,1,0,DEM,0
6479,PL 2646/2020,2252649,PL,2020-05-14,2020,1,0,0,1,0,1,799.220.272.904.483,1,0,DEM,0
6480,PL 2638/2020,2252621,PL,2020-05-14,2020,1,0,1,0,1,0,799.220.272.904.483,1,0,DEM,0
6481,PL 2634/2020,2252590,SOLIDARIEDADE,2020-05-14,2020,0,1,0,0,0,0,253.411.306.042.884,1,0,DEM,0
6482,PL 2659/2020,2252685,PDT,2020-05-14,2020,0,0,1,0,0,0,545.808.966.861.598,0,1,DEM,0
6483,PL 2636/2020,2252606,CIDADANIA,2020-05-14,2020,1,1,0,1,0,0,155.945.419.103.313,0,1,DEM,0
6484,PL 2705/2020,2252834,PSD,2020-05-15,2020,1,0,1,0,1,0,662.768.031.189.083,1,0,DEM,0
6485,PL 2691/2020,2252810,AVANTE,2020-05-15,2020,1,1,1,0,1,0,155.945.419.103.313,1,0,DEM,0
6486,PL 2700/2020,2252828,PP,2020-05-15,2020,0,1,1,0,0,0,799.220.272.904.483,1,0,DEM,0
6487,PL 2721/2020,2252850,PT,2020-05-18,2020,1,1,1,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6488,PL 2722/2020,2252857,PSL,2020-05-18,2020,1,1,0,1,1,0,1.033.138.401.559.450,1,0,DEM,0
6489,PL 2729/2020,2252870,PSDB,2020-05-18,2020,0,1,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6490,PL 2730/2020,2252873,PP,2020-05-18,2020,0,1,0,0,0,1,799.220.272.904.483,1,0,DEM,0
6491,PL 2732/2020,2252877,PMDB,2020-05-18,2020,0,1,1,1,0,0,662.768.031.189.083,1,0,DEM,0
6492,PL 2733/2020,2252880,PDT,2020-05-18,2020,1,1,0,1,0,0,545.808.966.861.598,0,1,DEM,0
6493,PL 2744/2020,2252905,PSB,2020-05-18,2020,0,1,0,0,0,0,604.288.499.025.341,0,1,DEM,0
6494,PL 2766/2020,2253008,PTB,2020-05-19,2020,0,1,0,1,0,0,214.424.951.267.056,1,0,DEM,0
6495,PL 2764/2020,2253003,PSB,2020-05-19,2020,0,1,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6496,PL 2765/2020,2253006,PSOL,2020-05-19,2020,0,1,0,0,0,0,194.931.773.879.142,0,1,DEM,0
6497,PL 2758/2020,2252994,PSDB,2020-05-19,2020,0,1,0,1,0,0,604.288.499.025.341,0,1,DEM,0
6498,PL 2759/2020,2252995,PSDB,2020-05-19,2020,0,1,0,1,0,0,604.288.499.025.341,0,1,DEM,0
6499,PL 2752/2020,2252950,PT,2020-05-19,2020,0,1,1,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6500,PL 2738/2020,2252927,PSDB,2020-05-19,2020,1,1,0,0,1,1,604.288.499.025.341,0,1,DEM,0
6501,PL 2762/2020,2253001,CIDADANIA,2020-05-19,2020,1,1,1,0,0,0,155.945.419.103.313,0,1,DEM,0
6502,PL 2796/2020,2253346,PT,2020-05-20,2020,1,1,0,0,1,0,1.052.631.578.947.360,0,1,DEM,0
6503,PL 2805/2020,2253390,PT,2020-05-20,2020,1,1,0,0,1,0,1.052.631.578.947.360,0,1,DEM,0
6504,PL 2802/2020,2253359,PSD,2020-05-20,2020,0,1,0,1,0,0,662.768.031.189.083,1,0,DEM,0
6505,PL 2799/2020,2253354,REPUBLICANOS,2020-05-20,2020,0,1,0,1,0,0,604.288.499.025.341,1,0,DEM,0
6506,PL 2798/2020,2253353,PP,2020-05-20,2020,0,1,0,1,0,0,799.220.272.904.483,1,0,DEM,0
6507,PL 2792/2020,2253323,PODE,2020-05-20,2020,0,1,1,0,0,0,194.931.773.879.142,1,0,DEM,0
6508,PL 2773/2020,2253032,PDT,2020-05-20,2020,1,1,1,0,0,0,545.808.966.861.598,0,1,DEM,0
6509,PL 2785/2020,2253301,PSB,2020-05-20,2020,0,1,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6510,PL 2780/2020,2253069,REPUBLICANOS,2020-05-20,2020,0,1,0,1,0,0,604.288.499.025.341,1,0,DEM,0
6511,PL 2777/2020,2253059,DEM,2020-05-20,2020,0,1,1,0,0,0,545.808.966.861.598,1,0,DEM,1
6512,PL 2776/2020,2253038,PL,2020-05-20,2020,0,0,0,1,0,1,799.220.272.904.483,1,0,DEM,0
6513,PL 2772/2020,2253031,PT,2020-05-20,2020,0,1,0,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6514,PL 2769/2020,2253024,PDT,2020-05-20,2020,0,1,1,0,0,0,545.808.966.861.598,0,1,DEM,0
6515,PL 2791/2020,2253321,PODE,2020-05-20,2020,0,1,1,0,0,0,194.931.773.879.142,1,0,DEM,0
6516,PL 2831/2020,2253512,AVANTE,2020-05-21,2020,0,1,1,0,0,0,155.945.419.103.313,1,0,DEM,0
6517,PL 2832/2020,2253513,AVANTE,2020-05-21,2020,0,1,0,1,0,0,155.945.419.103.313,1,0,DEM,0
6518,PL 2824/2020,2253471,PSB,2020-05-21,2020,0,1,0,1,0,1,604.288.499.025.341,0,1,DEM,0
6519,PL 2820/2020,2253450,PT,2020-05-21,2020,0,1,1,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6520,PL 2810/2020,2253431,PP,2020-05-21,2020,1,0,1,0,0,1,799.220.272.904.483,1,0,DEM,0
6521,PL 2814/2020,2253437,PSDB,2020-05-21,2020,0,0,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6522,PL 2809/2020,2253420,PSD,2020-05-21,2020,1,1,0,0,0,1,662.768.031.189.083,1,0,DEM,0
6523,PL 2808/2020,2253416,PP,2020-05-21,2020,0,0,0,1,1,0,799.220.272.904.483,1,0,DEM,0
6524,PL 2807/2020,2253415,PSB,2020-05-21,2020,1,0,0,1,0,0,604.288.499.025.341,0,1,DEM,0
6525,PL 2817/2020,2253441,PSD,2020-05-21,2020,1,1,0,0,1,0,662.768.031.189.083,1,0,DEM,0
6526,PL 2835/2020,2253564,PT,2020-05-22,2020,0,1,1,0,0,0,1.052.631.578.947.360,0,1,DEM,0
6527,PL 2881/2020,2253661,PSL,2020-05-25,2020,0,0,0,1,0,0,1.033.138.401.559.450,1,0,DEM,0
6528,PL 2866/2020,2253630,CIDADANIA,2020-05-25,2020,0,1,0,1,0,0,155.945.419.103.313,0,1,DEM,0
6529,PL 2862/2020,2253619,PMDB,2020-05-25,2020,0,1,1,1,0,0,662.768.031.189.083,1,0,DEM,0
6530,PL 2861/2020,2253617,PDT,2020-05-25,2020,0,1,1,0,0,0,545.808.966.861.598,0,1,DEM,0
6531,PL 2882/2020,2253662,PSL,2020-05-25,2020,0,1,0,1,0,0,1.033.138.401.559.450,1,0,DEM,0
6532,PL 2858/2020,2253612,PDT,2020-05-25,2020,0,1,0,1,0,0,545.808.966.861.598,0,1,DEM,0
6533,PL 2860/2020,2253615,PCDOB,2020-05-25,2020,0,0,1,0,0,0,175.438.596.491.228,0,1,DEM,0
6534,PL 2848/2020,2253599,PT,2020-05-25,2020,1,1,0,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6535,PL 2879/2020,2253659,PSL,2020-05-25,2020,0,0,1,1,0,0,1.033.138.401.559.450,1,0,DEM,0
6536,PL 2853/2020,2253607,PT,2020-05-25,2020,0,1,0,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6537,PL 2852/2020,2253606,PP,2020-05-25,2020,0,1,0,0,0,0,799.220.272.904.483,1,0,DEM,0
6538,PL 2886/2020,2253688,PSB,2020-05-26,2020,0,1,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6539,PL 2926/2020,2253806,PV,2020-05-26,2020,1,1,0,1,1,0,77.972.709.551.656,0,1,DEM,0
6540,PL 2924/2020,2253794,PSB,2020-05-26,2020,0,1,0,1,0,0,604.288.499.025.341,0,1,DEM,0
6541,PL 2923/2020,2253793,PSB,2020-05-26,2020,0,1,0,1,0,0,604.288.499.025.341,0,1,DEM,0
6542,PL 2921/2020,2253792,PDT,2020-05-26,2020,0,0,0,1,0,0,545.808.966.861.598,0,1,DEM,0
6543,PL 2915/2020,2253774,PP,2020-05-26,2020,1,1,0,1,0,0,799.220.272.904.483,1,0,DEM,0
6544,PL 2916/2020,2253775,PP,2020-05-26,2020,1,1,0,0,0,0,799.220.272.904.483,1,0,DEM,0
6545,PL 2912/2020,2253753,REPUBLICANOS,2020-05-26,2020,1,1,0,0,1,0,604.288.499.025.341,1,0,DEM,0
6546,PL 2901/2020,2253717,REPUBLICANOS,2020-05-26,2020,0,1,0,0,0,0,604.288.499.025.341,1,0,DEM,0
6547,PL 2895/2020,2253704,PMDB,2020-05-26,2020,1,1,0,0,0,0,662.768.031.189.083,1,0,DEM,0
6548,PL 2893/2020,2253702,PTB,2020-05-26,2020,0,1,0,0,0,0,214.424.951.267.056,1,0,DEM,0
6549,PL 2889/2020,2253692,PSOL,2020-05-26,2020,1,1,0,1,1,0,194.931.773.879.142,0,1,DEM,0
6550,PL 2887/2020,2253689,PL,2020-05-26,2020,0,1,0,1,0,0,799.220.272.904.483,1,0,DEM,0
6551,PL 2909/2020,2253730,PSDB,2020-05-26,2020,0,1,0,0,0,0,604.288.499.025.341,0,1,DEM,0
6552,PL 2905/2020,2253723,PL,2020-05-26,2020,1,1,0,0,0,0,799.220.272.904.483,1,0,DEM,0
6553,PL 2931/2020,2253848,PSB,2020-05-27,2020,0,1,0,1,0,0,604.288.499.025.341,0,1,DEM,0
6554,PL 2976/2020,2254029,PSB,2020-05-28,2020,0,1,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6555,PL 2951/2020,2253938,PMDB,2020-05-28,2020,0,0,0,1,0,0,662.768.031.189.083,1,0,DEM,0
6556,PL 2956/2020,2253953,PL,2020-05-28,2020,1,1,0,0,0,0,799.220.272.904.483,1,0,DEM,0
6557,PL 2957/2020,2253954,AVANTE,2020-05-28,2020,0,1,1,0,0,0,155.945.419.103.313,1,0,DEM,0
6558,PL 2960/2020,2253967,PSB,2020-05-28,2020,0,1,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6559,PL 2961/2020,2253977,PT,2020-05-28,2020,0,1,1,0,0,0,1.052.631.578.947.360,0,1,DEM,0
6560,PL 2962/2020,2253978,PMDB,2020-05-28,2020,0,0,1,0,0,0,662.768.031.189.083,1,0,DEM,0
6561,PL 2965/2020,2253993,PSD,2020-05-28,2020,0,1,0,0,0,0,662.768.031.189.083,1,0,DEM,0
6562,PL 2968/2020,2254011,PSOL,2020-05-28,2020,0,1,1,0,0,0,194.931.773.879.142,0,1,DEM,0
6563,PL 2991/2020,2254062,PSDB,2020-05-29,2020,0,1,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6564,PL 2997/2020,2254075,PT,2020-05-29,2020,0,1,0,0,0,0,1.052.631.578.947.360,0,1,DEM,0
6565,PL 3045/2020,2254230,PDT,2020-06-01,2020,1,1,0,1,0,0,545.808.966.861.598,0,1,DEM,0
6566,PL 3043/2020,2254225,PSD,2020-06-01,2020,0,1,1,0,0,0,662.768.031.189.083,1,0,DEM,0
6567,PL 3013/2020,2254165,PP,2020-06-01,2020,0,1,0,0,0,0,799.220.272.904.483,1,0,DEM,0
6568,PL 3014/2020,2254166,PP,2020-06-01,2020,0,1,1,0,0,0,799.220.272.904.483,1,0,DEM,0
6569,PL 3066/2020,2254297,PODE,2020-06-02,2020,0,1,1,0,0,0,194.931.773.879.142,1,0,DEM,0
6570,PL 3059/2020,2254260,PSD,2020-06-02,2020,1,1,0,0,0,0,662.768.031.189.083,1,0,DEM,0
6571,PL 3065/2020,2254296,SOLIDARIEDADE,2020-06-02,2020,0,1,1,0,0,0,253.411.306.042.884,1,0,DEM,0
6572,PL 3070/2020,2254308,PSL,2020-06-02,2020,0,1,0,1,0,0,1.033.138.401.559.450,1,0,DEM,0
6573,PL 3058/2020,2254259,PP,2020-06-02,2020,0,1,0,0,0,1,799.220.272.904.483,1,0,DEM,0
6574,PL 3074/2020,2254314,PT,2020-06-02,2020,0,1,1,0,0,0,1.052.631.578.947.360,0,1,DEM,0
6575,PL 3048/2020,2254245,CIDADANIA,2020-06-02,2020,0,0,0,1,0,0,155.945.419.103.313,0,1,DEM,0
6576,PL 3047/2020,2254243,PT,2020-06-02,2020,0,1,1,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6577,PL 3084/2020,2254350,PCDOB,2020-06-02,2020,1,0,0,0,1,0,175.438.596.491.228,0,1,DEM,0
6578,PL 3071/2020,2254309,PSB,2020-06-02,2020,0,1,0,1,0,0,604.288.499.025.341,0,1,DEM,0
6579,PL 3053/2020,2254252,PP,2020-06-02,2020,0,1,1,1,0,0,799.220.272.904.483,1,0,DEM,0
6580,PL 3102/2020,2254432,PP,2020-06-03,2020,0,0,0,1,0,0,799.220.272.904.483,1,0,DEM,0
6581,PL 3114/2020,2254481,PV,2020-06-03,2020,0,1,1,0,0,0,77.972.709.551.656,0,1,DEM,0
6582,PL 3106/2020,2254446,PL,2020-06-03,2020,0,1,0,1,0,0,799.220.272.904.483,1,0,DEM,0
6583,PL 3096/2020,2254377,PSD,2020-06-03,2020,0,1,0,0,0,0,662.768.031.189.083,1,0,DEM,0
6584,PL 3090/2020,2254357,PL,2020-06-03,2020,1,1,1,0,0,0,799.220.272.904.483,1,0,DEM,0
6585,PL 3092/2020,2254367,PSB,2020-06-03,2020,0,1,0,0,0,0,604.288.499.025.341,0,1,DEM,0
6586,PL 3093/2020,2254370,PT,2020-06-03,2020,1,1,0,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6587,PL 3143/2020,2254573,PSB,2020-06-04,2020,0,1,0,0,0,0,604.288.499.025.341,0,1,DEM,0
6588,PL 3142/2020,2254572,PP,2020-06-04,2020,0,1,0,0,0,0,799.220.272.904.483,1,0,DEM,0
6589,PL 3141/2020,2254570,PSDB,2020-06-04,2020,0,1,1,1,0,0,604.288.499.025.341,0,1,DEM,0
6590,PL 3138/2020,2254558,PSOL,2020-06-04,2020,0,1,0,1,0,0,194.931.773.879.142,0,1,DEM,0
6591,PL 3134/2020,2254543,REPUBLICANOS,2020-06-04,2020,0,0,1,0,0,0,604.288.499.025.341,1,0,DEM,0
6592,PL 3148/2020,2254677,NOVO,2020-06-04,2020,0,1,0,0,0,0,155.945.419.103.313,0,1,DEM,0
6593,PL 3127/2020,2254518,PMDB,2020-06-04,2020,0,1,0,0,0,0,662.768.031.189.083,1,0,DEM,0
6594,PL 3123/2020,2254507,PT,2020-06-04,2020,0,1,0,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6595,PL 3131/2020,2254529,PP,2020-06-04,2020,1,1,0,0,1,0,799.220.272.904.483,1,0,DEM,0
6596,PL 3153/2020,2254709,PV,2020-06-05,2020,0,1,0,1,0,0,77.972.709.551.656,0,1,DEM,0
6597,PL 3154/2020,2254715,PSOL,2020-06-05,2020,0,1,0,0,0,0,194.931.773.879.142,0,1,DEM,0
6598,PL 3157/2020,2254726,PL,2020-06-05,2020,0,1,0,1,0,0,799.220.272.904.483,1,0,DEM,0
6599,PL 3183/2020,2254777,PSB,2020-06-08,2020,0,1,1,1,0,0,604.288.499.025.341,0,1,DEM,0
6600,PL 3177/2020,2254766,PSDB,2020-06-08,2020,0,1,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6601,PL 3170/2020,2254752,PSOL,2020-06-08,2020,0,1,0,1,0,0,194.931.773.879.142,0,1,DEM,0
6602,PL 3171/2020,2254756,PSB,2020-06-08,2020,1,1,0,0,0,0,604.288.499.025.341,0,1,DEM,0
6603,PL 3161/2020,2254728,PDT,2020-06-08,2020,1,1,0,0,0,0,545.808.966.861.598,0,1,DEM,0
6604,PL 3165/2020,2254734,PDT,2020-06-08,2020,1,1,0,0,0,0,545.808.966.861.598,0,1,DEM,0
6605,PL 3223/2020,2254889,PSL,2020-06-09,2020,1,0,1,0,0,0,1.033.138.401.559.450,1,0,DEM,0
6606,PL 3212/2020,2254849,PTB,2020-06-09,2020,0,1,0,1,0,0,214.424.951.267.056,1,0,DEM,0
6607,PL 3220/2020,2254880,PMDB,2020-06-09,2020,0,1,0,1,0,0,662.768.031.189.083,1,0,DEM,0
6608,PL 3227/2020,2254916,PSL,2020-06-09,2020,0,0,1,1,0,0,1.033.138.401.559.450,1,0,DEM,0
6609,PL 3216/2020,2254870,PP,2020-06-09,2020,0,1,0,1,0,0,799.220.272.904.483,1,0,DEM,0
6610,PL 3210/2020,2254844,PV,2020-06-09,2020,0,1,0,0,0,0,77.972.709.551.656,0,1,DEM,0
6611,PL 3198/2020,2254811,PDT,2020-06-09,2020,1,0,1,0,0,0,545.808.966.861.598,0,1,DEM,0
6612,PL 3201/2020,2254814,PSB,2020-06-09,2020,0,1,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6613,PL 3228/2020,2254924,PSL,2020-06-09,2020,1,0,1,0,0,0,1.033.138.401.559.450,1,0,DEM,0
6614,PL 3206/2020,2254832,REPUBLICANOS,2020-06-09,2020,0,1,1,1,0,0,604.288.499.025.341,1,0,DEM,0
6615,PL 3245/2020,2254963,PMDB,2020-06-10,2020,0,1,0,1,0,0,662.768.031.189.083,1,0,DEM,0
6616,PL 3246/2020,2254964,PSDB,2020-06-10,2020,0,1,0,0,0,0,604.288.499.025.341,0,1,DEM,0
6617,PL 3251/2020,2254984,PMDB,2020-06-10,2020,1,1,0,0,0,0,662.768.031.189.083,1,0,DEM,0
6618,PL 3252/2020,2254990,PODE,2020-06-10,2020,0,1,0,0,0,0,194.931.773.879.142,1,0,DEM,0
6619,PL 3231/2020,2254937,REPUBLICANOS,2020-06-10,2020,1,0,1,0,1,0,604.288.499.025.341,1,0,DEM,0
6620,PL 3267/2020,2255094,PDT,2020-06-10,2020,1,1,0,1,0,0,545.808.966.861.598,0,1,DEM,0
6621,PL 3230/2020,2254935,PDT,2020-06-10,2020,1,1,0,1,1,0,545.808.966.861.598,0,1,DEM,0
6622,PL 3269/2020,2255097,PV,2020-06-12,2020,1,1,0,0,0,0,77.972.709.551.656,0,1,DEM,0
6623,PL 3276/2020,2255133,PL,2020-06-12,2020,1,0,1,1,0,0,799.220.272.904.483,1,0,DEM,0
6624,PL 3316/2020,2255186,PSDB,2020-06-15,2020,1,0,1,1,1,0,604.288.499.025.341,0,1,DEM,0
6625,PL 3317/2020,2255189,PL,2020-06-15,2020,1,0,1,0,0,0,799.220.272.904.483,1,0,DEM,0
6626,PL 3312/2020,2255180,PDT,2020-06-15,2020,0,1,0,0,0,0,545.808.966.861.598,0,1,DEM,0
6627,PL 3310/2020,2255173,PT,2020-06-15,2020,0,1,0,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6628,PL 3303/2020,2255162,PSDB,2020-06-15,2020,1,0,1,0,1,0,604.288.499.025.341,0,1,DEM,0
6629,PL 3278/2020,2255136,PODE,2020-06-15,2020,1,1,0,0,1,0,194.931.773.879.142,1,0,DEM,0
6630,PL 3297/2020,2255154,PSL,2020-06-15,2020,0,1,1,0,0,0,1.033.138.401.559.450,1,0,DEM,0
6631,PL 3352/2020,2255268,REPUBLICANOS,2020-06-16,2020,0,0,0,1,0,0,604.288.499.025.341,1,0,DEM,0
6632,PL 3354/2020,2255275,PDT,2020-06-16,2020,0,1,0,1,0,0,545.808.966.861.598,0,1,DEM,0
6633,PL 3355/2020,2255277,PDT,2020-06-16,2020,0,1,0,1,0,0,545.808.966.861.598,0,1,DEM,0
6634,PL 3320/2020,2255199,PSD,2020-06-16,2020,1,1,0,0,1,1,662.768.031.189.083,1,0,DEM,0
6635,PL 3329/2020,2255221,PSL,2020-06-16,2020,0,1,1,0,0,0,1.033.138.401.559.450,1,0,DEM,0
6636,PL 3335/2020,2255238,REPUBLICANOS,2020-06-16,2020,1,0,0,0,1,0,604.288.499.025.341,1,0,DEM,0
6637,PL 3353/2020,2255273,PDT,2020-06-16,2020,0,1,0,1,0,0,545.808.966.861.598,0,1,DEM,0
6638,PL 3382/2020,2255424,PCDOB,2020-06-17,2020,0,1,1,0,0,0,175.438.596.491.228,0,1,DEM,0
6639,PL 3381/2020,2255423,PSC,2020-06-17,2020,1,0,1,0,0,0,175.438.596.491.228,1,0,DEM,0
6640,PL 3384/2020,2255427,PSB,2020-06-17,2020,1,1,1,1,1,0,604.288.499.025.341,0,1,DEM,0
6641,PL 3385/2020,2255433,PSL,2020-06-17,2020,1,1,1,0,0,0,1.033.138.401.559.450,1,0,DEM,0
6642,PL 3376/2020,2255409,PSL,2020-06-17,2020,0,0,1,0,0,0,1.033.138.401.559.450,1,0,DEM,0
6643,PL 3367/2020,2255391,PT,2020-06-17,2020,0,1,0,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6644,PL 3358/2020,2255290,PSB,2020-06-17,2020,0,0,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6645,PL 3361/2020,2255373,PDT,2020-06-17,2020,1,1,0,0,1,0,545.808.966.861.598,0,1,DEM,0
6646,PL 3363/2020,2255385,PSDB,2020-06-17,2020,1,0,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6647,PL 3357/2020,2255287,REPUBLICANOS,2020-06-17,2020,0,1,0,1,0,0,604.288.499.025.341,1,0,DEM,0
6648,PL 3423/2020,2255747,PL,2020-06-18,2020,1,1,1,0,0,0,799.220.272.904.483,1,0,DEM,0
6649,PL 3415/2020,2255650,PP,2020-06-18,2020,0,1,0,1,0,0,799.220.272.904.483,1,0,DEM,0
6650,PL 3413/2020,2255635,PSB,2020-06-18,2020,0,1,1,0,0,0,604.288.499.025.341,0,1,DEM,0
6651,PL 3416/2020,2255687,PSDB,2020-06-18,2020,0,1,0,1,0,0,604.288.499.025.341,0,1,DEM,0
6652,PL 3410/2020,2255626,PSD,2020-06-18,2020,1,0,0,1,1,0,662.768.031.189.083,1,0,DEM,0
6653,PL 3431/2020,2255759,PODE,2020-06-19,2020,0,1,0,1,0,0,194.931.773.879.142,1,0,DEM,0
6654,PL 3430/2020,2255758,PODE,2020-06-19,2020,1,0,1,0,0,0,194.931.773.879.142,1,0,DEM,0
6655,PL 3437/2020,2255786,REPUBLICANOS,2020-06-19,2020,0,1,1,0,0,0,604.288.499.025.341,1,0,DEM,0
6656,PL 3439/2020,2255794,PT,2020-06-22,2020,1,1,0,0,0,0,1.052.631.578.947.360,0,1,DEM,0
6657,PL 3454/2020,2255824,PSDB,2020-06-22,2020,0,1,0,1,0,0,604.288.499.025.341,0,1,DEM,0
6658,PL 3463/2020,2255923,PT,2020-06-22,2020,0,1,0,1,0,0,1.052.631.578.947.360,0,1,DEM,0
6659,PL 3477/2020,2256081,PDT,2020-06-23,2020,1,1,1,0,1,1,545.808.966.861.598,0,1,DEM,0
6660,PL 3469/2020,2255951,PSL,2020-06-23,2020,1,1,0,1,0,0,1.033.138.401.559.450,1,0,DEM,0
6661,PL 3470/2020,2255962,PMDB,2020-06-23,2020,0,1,0,1,0,0,662.768.031.189.083,1,0,DEM,0
