nomeProposicao,idProposicao,partidoAutor,DataApresentacao,VirouLei,Administração e Políticas Públicas,Desenvolvimento Social e Urbano,Direitos e Justiça,Economia e Desenvolvimento Sustentável,Infraestrutura e Gestão de Recursos
PL 2389/2021,2288846,PTB       ,30/06/2021,0,0,1,1,1,1
PL 2384/2021,2288826,PTB       ,30/06/2021,0,0,1,0,1,1
PL 2376/2021,2288710,PSB       ,30/06/2021,0,0,0,1,0,0
PL 2375/2021,2288702,PP        ,30/06/2021,0,0,1,0,0,0
PL 2372/2021,2288675,PT        ,30/06/2021,0,0,1,0,0,0
PL 2365/2021,2288603,PTB       ,29/06/2021,0,0,1,1,1,0
PL 2348/2021,2288437,PSOL      ,28/06/2021,0,0,0,1,1,0
PL 2112/2021,2288319,PT        ,24/06/2021,1,0,1,1,0,0
PL 2311/2021,2288133,SOLIDARI  ,23/06/2021,0,0,1,1,0,0
PL 2306/2021,2288117,PL        ,23/06/2021,0,0,0,1,1,0
PL 2301/2021,2288095,PSC       ,23/06/2021,0,1,1,1,0,0
PL 2292/2021,2288002,PL        ,23/06/2021,0,1,0,0,0,1
PL 2289/2021,2287980,PDT       ,23/06/2021,0,0,1,0,0,0
PL 2266/2021,2287725,PSL       ,21/06/2021,0,0,1,1,1,0
PL 2255/2021,2287677,PSC       ,21/06/2021,0,0,0,1,0,0
PL 2236/2021,2287552,PSL       ,18/06/2021,0,0,0,1,0,0
PL 2234/2021,2287528,PSL       ,17/06/2021,0,1,0,1,0,0
PL 2235/2021,2287529,PSL       ,17/06/2021,0,1,0,1,0,0
PL 2222/2021,2287413,PSL       ,17/06/2021,0,0,1,0,0,0
PL 2229/2021,2287481,PT        ,17/06/2021,1,0,1,0,0,0
PL 2217/2021,2287378,PATRIOTA  ,17/06/2021,0,0,1,0,0,0
PL 2213/2021,2287304,CIDADANIA ,16/06/2021,0,1,0,1,0,0
PL 2209/2021,2287197,PSDB      ,16/06/2021,1,0,1,0,0,0
PL 2190/2021,2286900,PL        ,15/06/2021,0,0,1,0,0,0
PL 2178/2021,2286729,PSB       ,14/06/2021,0,0,1,0,0,0
PL 2177/2021,2286712,PSB       ,14/06/2021,0,0,1,1,0,0
PL 2171/2021,2286662,PSDB      ,14/06/2021,0,0,0,1,0,0
PL 2165/2021,2286619,PT        ,14/06/2021,0,0,1,1,0,0
PL 2162/2021,2286587,PSB       ,11/06/2021,0,0,1,1,0,0
PL 2140/2021,2286445,PSDB      ,10/06/2021,0,0,0,0,1,0
PL 2133/2021,2286411,PROS      ,10/06/2021,0,0,1,1,0,0
PL 2127/2021,2286336,REPUBLIC  ,09/06/2021,0,0,1,0,0,0
PL 2132/2021,2286400,PODE      ,10/06/2021,0,1,1,0,0,0
PL 2131/2021,2286389,DEM       ,10/06/2021,0,0,0,1,0,0
PL 2129/2021,2286343,PSDB      ,09/06/2021,0,0,1,1,0,0
PL 2115/2021,2286289,PSL       ,09/06/2021,0,1,0,1,0,0
PL 2120/2021,2286304,PDT       ,09/06/2021,0,0,1,1,0,0
PL 2116/2021,2286290,DEM       ,09/06/2021,0,0,0,0,1,0
PL 2109/2021,2286213,DEM       ,09/06/2021,0,0,1,1,0,0
PL 2113/2021,2286270,PSC       ,09/06/2021,0,0,1,1,0,0
PL 2102/2021,2286168,PDT       ,09/06/2021,0,1,1,0,1,0
PL 2107/2021,2286205,PSD       ,09/06/2021,0,0,0,1,0,0
PL 2106/2021,2286204,MDB       ,09/06/2021,0,0,1,0,0,0
PL 2098/2021,2286150,PSB       ,09/06/2021,0,0,1,0,0,0
PL 2096/2021,2286137,PP        ,09/06/2021,0,0,1,0,0,0
PL 2095/2021,2286136,PP        ,09/06/2021,0,0,1,0,0,0
PL 2094/2021,2286135,PSL       ,09/06/2021,0,0,1,1,0,0
PL 2092/2021,2286132,PP        ,09/06/2021,0,0,1,1,0,0
PL 2081/2021,2286095,PP        ,08/06/2021,0,0,1,0,1,0
PL 2078/2021,2286077,PSD       ,08/06/2021,0,0,0,1,1,0
PL 2074/2021,2286032,PSD       ,08/06/2021,0,0,0,1,0,0
PL 2080/2021,2286088,PTB       ,08/06/2021,0,0,1,0,0,0
PL 2073/2021,2286026,PSB       ,08/06/2021,0,0,1,1,0,0
PL 2058/2021,2285889,SOLIDARI  ,07/06/2021,1,0,1,1,0,0
PL 2055/2021,2285806,PSB       ,07/06/2021,0,0,1,1,0,0
PL 2049/2021,2285779,PSD       ,07/06/2021,0,0,1,0,0,0
PL 2044/2021,2285680,PROS      ,02/06/2021,0,1,1,0,0,0
PL 2036/2021,2285530,PSL       ,02/06/2021,0,0,1,0,0,0
PL 2034/2021,2285480,CIDADANIA ,02/06/2021,1,0,1,1,0,0
PL 2033/2021,2285478,PDT       ,02/06/2021,0,0,0,1,0,0
PL 2029/2021,2285443,PL        ,01/06/2021,0,1,0,1,0,1
PL 2027/2021,2285391,PP        ,01/06/2021,0,0,1,1,1,0
PL 2020/2021,2285379,PL        ,01/06/2021,0,1,0,1,0,0
PL 2007/2021,2285234,MDB       ,31/05/2021,0,0,1,0,0,0
PL 1998/2021,2285150,PSDB      ,28/05/2021,0,0,1,0,0,0
PL 1999/2021,2285152,PDT       ,28/05/2021,0,0,1,0,0,0
PL 1979/2021,2284945,PP        ,27/05/2021,0,0,1,0,0,0
PL 1984/2021,2285004,PATRIOTA  ,27/05/2021,1,1,1,0,0,1
PL 1978/2021,2284943,DEM       ,27/05/2021,0,0,1,0,0,0
PL 1977/2021,2284920,MDB       ,27/05/2021,0,1,1,0,0,1
PL 1969/2021,2284814,PDT       ,26/05/2021,0,1,0,0,1,0
PL 1968/2021,2284800,PSC       ,26/05/2021,0,0,1,1,1,0
PL 1967/2021,2284797,PDT       ,26/05/2021,0,0,1,1,0,0
PL 1954/2021,2284648,PSD       ,25/05/2021,0,0,1,1,0,0
PL 1949/2021,2284566,MDB       ,25/05/2021,1,0,1,0,0,0
PL 1937/2021,2284484,PSD       ,25/05/2021,0,0,1,1,0,0
PL 1936/2021,2284480,PSB       ,25/05/2021,0,0,1,0,0,0
PL 1908/2021,2283912,PSDB      ,20/05/2021,0,0,0,1,0,0
PL 1909/2021,2283924,PSDB      ,21/05/2021,0,0,1,0,0,0
PL 1905/2021,2283887,PDT       ,20/05/2021,0,1,0,0,1,1
PL 1900/2021,2283845,PL        ,20/05/2021,0,0,1,1,1,0
PL 1892/2021,2283696,PSB       ,20/05/2021,0,0,0,0,1,0
PL 1894/2021,2283739,PP        ,20/05/2021,0,0,0,0,1,1
PL 1877/2021,2283470,PL        ,19/05/2021,0,0,0,0,1,0
PL 1874/2021,2283466,PSDB      ,19/05/2021,0,0,1,0,0,0
PL 1872/2021,2283461,REPUBLIC  ,19/05/2021,0,0,1,1,0,0
PL 1875/2021,2283467,PSD       ,19/05/2021,0,0,0,0,1,0
PL 1866/2021,2283408,PT        ,18/05/2021,0,0,1,0,0,0
PL 1143/2021,2283448,REPUB     ,18/05/2021,0,0,0,1,1,1
PL 1865/2021,2283407,PT        ,18/05/2021,0,0,1,1,0,0
PL 1867/2021,2283414,PODE      ,18/05/2021,0,1,1,1,0,0
PL 1859/2021,2283335,MDB       ,18/05/2021,0,0,1,0,0,0
PL 1833/2021,2283214,PCdoB     ,18/05/2021,0,0,0,1,0,0
PL 1835/2021,2283221,PSDB      ,18/05/2021,0,0,1,0,1,0
PL 1834/2021,2283219,PSL       ,18/05/2021,0,0,1,1,0,0
PL 1832/2021,2283205,MDB       ,18/05/2021,0,0,1,1,0,0
PL 1830/2021,2283149,PSC       ,17/05/2021,0,0,1,0,0,0
PL 1827/2021,2283126,PSL       ,17/05/2021,0,0,1,0,0,0
PL 1828/2021,2283129,PT        ,17/05/2021,0,0,1,0,0,0
PL 1821/2021,2283058,PT        ,17/05/2021,1,0,1,0,0,0
PL 1070/2021,2282842,PT        ,13/05/2021,1,0,1,0,1,0
PL 1802/2021,2282722,PSDB      ,12/05/2021,0,0,1,1,0,0
PL 1807/2021,2282905,PSB       ,13/05/2021,0,0,1,1,0,0
PL 1795/2021,2282686,PP        ,12/05/2021,1,0,1,0,0,0
PL 1792/2021,2282677,PSL       ,12/05/2021,0,0,1,1,0,0
PL 1788/2021,2282643,PSB       ,12/05/2021,0,0,1,0,0,0
PL 1785/2021,2282507,PDT       ,12/05/2021,0,0,1,0,0,0
PL 1778/2021,2282434,CIDADANIA ,11/05/2021,0,1,1,0,1,0
PL 1773/2021,2282412,PTB       ,11/05/2021,0,0,1,0,0,0
PL 1771/2021,2282346,PSDB      ,11/05/2021,0,0,1,0,1,1
PL 1768/2021,2282262,PP        ,11/05/2021,0,0,1,0,0,0
PL 1759/2021,2282227,PROS      ,11/05/2021,0,0,1,0,0,0
PL 1764/2021,2282248,PSDB      ,11/05/2021,0,0,1,1,0,0
PL 1765/2021,2282250,PT        ,11/05/2021,0,0,1,1,0,0
PL 1766/2021,2282259,PTB       ,11/05/2021,0,0,1,0,0,0
PL 1745/2021,2282099,PL        ,10/05/2021,0,0,0,1,0,0
PL 1742/2021,2281270,PSL       ,07/05/2021,0,1,1,0,0,0
PL 1732/2021,2281210,PSOL      ,07/05/2021,1,0,1,0,0,0
PL 1169/2021,2281122,MDB       ,06/05/2021,0,1,1,0,0,0
PL 1730/2021,2281087,MDB       ,06/05/2021,0,1,0,0,1,1
PL 12/2021,2280928,PT        ,06/05/2021,1,0,1,0,1,0
PL 1698/2021,2280371,PCdoB     ,04/05/2021,0,0,1,0,0,0
PL 1696/2021,2280367,PP        ,04/05/2021,0,0,1,0,0,0
PL 1693/2021,2280340,PT        ,04/05/2021,0,0,0,0,1,0
PL 1684/2021,2280271,PCdoB     ,04/05/2021,0,0,1,0,0,0
PL 1669/2021,2280124,PODE      ,03/05/2021,0,0,1,0,0,0
PL 1664/2021,2280104,PSDB      ,03/05/2021,0,0,1,1,0,0
PL 1656/2021,2280030,REPUBLIC  ,30/04/2021,0,0,1,1,0,0
PL 1651/2021,2279934,PT        ,30/04/2021,0,0,0,1,1,1
PL 1645/2021,2279860,PDT       ,29/04/2021,0,0,1,0,1,1
PL 1646/2021,2279879,DEM       ,29/04/2021,0,0,1,1,0,0
PL 1636/2021,2279781,REPUBLIC  ,29/04/2021,0,1,0,1,0,0
PL 1343/2021,2279750,PL        ,29/04/2021,1,0,1,0,0,0
PL 1614/2021,2279745,REPUBLIC  ,29/04/2021,0,0,0,1,0,0
PL 1613/2021 (Nº Anterior: PLS 415/2015),2279744,PSDB      ,29/04/2021,1,0,1,0,0,0
PL 1592/2021,2279659,PSL       ,28/04/2021,0,0,1,1,0,0
PL 1581/2021,2279571,PSD       ,28/04/2021,0,1,1,1,0,0
PL 1579/2021,2279561,PL        ,28/04/2021,0,0,0,1,0,0
PL 1577/2021,2279556,SOLIDARI  ,28/04/2021,0,0,1,0,0,0
PL 1569/2021,2279523,PT        ,28/04/2021,0,0,1,0,0,0
PL 1567/2021,2279518,REPUBLIC  ,28/04/2021,0,0,1,0,1,0
PL 1556/2021,2279440,PTB       ,27/04/2021,0,1,0,1,1,0
PL 1549/2021,2279384,PSD       ,27/04/2021,0,0,1,0,0,0
PL 1553/2021,2279401,PCdoB     ,27/04/2021,0,0,1,0,0,0
PL 1548/2021,2279358,PT        ,27/04/2021,0,0,1,0,1,0
PL 1547/2021,2279350,REPUBLIC  ,27/04/2021,0,0,1,0,0,0
PL 1546/2021,2279348,REPUBLIC  ,27/04/2021,0,0,1,0,0,0
PL 1540/2021,2279318,PV        ,27/04/2021,1,0,1,0,0,0
PL 1550/2021,2279374,REPUBLIC  ,27/04/2021,0,0,1,0,1,0
PL 1518/2021,2279127,PCdoB     ,23/04/2021,1,0,1,0,0,0
PL 1510/2021,2279058,PROS      ,22/04/2021,0,0,1,1,0,0
PL 1509/2021,2279057,PSL       ,22/04/2021,0,0,1,0,1,0
PL 1506/2021,2279045,PROS      ,22/04/2021,0,1,1,0,0,1
PL 1505/2021,2279044,PROS      ,22/04/2021,0,0,1,0,0,0
PL 1501/2021,2278982,DEM       ,22/04/2021,0,1,0,1,1,1
PL 1490/2021,2278758,REPUBLIC  ,20/04/2021,0,0,1,0,0,0
PL 1491/2021,2278759,REPUBLIC  ,20/04/2021,0,0,1,1,0,0
PL 1488/2021,2278713,PSD       ,20/04/2021,0,0,1,1,0,0
PL 1482/2021,2278698,DEM       ,20/04/2021,0,0,1,0,0,0
PL 1493/2021,2278897,SOLIDARI  ,20/04/2021,0,0,1,1,0,0
PL 1486/2021,2278711,MDB       ,20/04/2021,0,0,1,0,1,0
PL 1479/2021,2278641,REPUBLIC  ,20/04/2021,0,1,1,0,0,0
PL 1476/2021,2278636,PODE      ,20/04/2021,0,0,1,0,0,0
PL 1460/2021,2278549,PSC       ,19/04/2021,0,1,0,1,0,0
PL 1441/2021,2278479,PT        ,19/04/2021,0,0,1,0,0,0
PL 1436/2021,2278383,PT        ,16/04/2021,0,0,1,0,1,0
PL 1438/2021,2278401,PT        ,16/04/2021,0,0,1,0,0,0
PL 1433/2021,2278335,PV        ,15/04/2021,0,1,1,0,1,0
PL 1432/2021,2278258,PT        ,15/04/2021,0,0,0,0,1,0
PL 1427/2021,2278233,PP        ,15/04/2021,0,1,1,0,0,0
PL 1420/2021,2278185,PP        ,15/04/2021,0,0,1,0,0,0
PL 1423/2021,2278196,PP        ,15/04/2021,0,0,0,1,0,0
PL 1415/2021,2278134,PP        ,14/04/2021,0,0,0,0,1,0
PL 1405/2021,2278084,PSOL      ,14/04/2021,0,0,1,1,0,0
PL 1404/2021,2278083,PDT       ,14/04/2021,0,1,0,1,1,1
PL 1398/2021,2278030,PSDB      ,14/04/2021,0,1,1,0,0,1
PL 1386/2021,2277988,PSL       ,14/04/2021,0,0,0,1,0,0
PL 1383/2021,2277968,PP        ,13/04/2021,0,0,1,0,1,0
PL 1384/2021,2277976,MDB       ,13/04/2021,0,0,0,0,1,0
PL 1380/2021,2277934,AVANTE    ,13/04/2021,0,1,0,0,0,1
PL 1374/2021,2277894,PT        ,13/04/2021,1,0,1,1,1,1
PL 1373/2021,2277892,PDT       ,13/04/2021,0,0,1,0,0,0
PL 1371/2021,2277873,PSDB      ,13/04/2021,0,0,1,0,0,0
PL 1375/2021,2277895,PT        ,13/04/2021,0,0,1,0,0,0
PL 1360/2021,2277818,PSL       ,13/04/2021,1,0,0,1,0,0
PL 1361/2021,2277820,PT        ,13/04/2021,0,0,1,0,1,0
PL 1351/2021,2277796,PSD       ,12/04/2021,0,0,1,0,0,0
PL 1345/2021,2277702,PP        ,12/04/2021,0,0,1,0,0,0
PL 1342/2021,2277692,PT        ,12/04/2021,0,0,1,1,1,1
PL 1328/2021,2277553,PT        ,08/04/2021,0,0,1,0,0,0
PL 1323/2021,2277515,PT        ,08/04/2021,0,1,0,1,0,1
PL 1320/2021,2277510,PSDB      ,08/04/2021,0,0,1,1,0,0
PL 1317/2021,2277500,PDT       ,08/04/2021,0,1,1,0,0,1
PL 1318/2021,2277502,DEM       ,08/04/2021,0,0,1,0,1,0
PL 1312/2021,2277454,PSDB      ,08/04/2021,0,0,1,1,0,0
PL 1314/2021,2277474,PSB       ,08/04/2021,0,1,1,0,1,0
PL 1306/2021,2277426,PODE      ,08/04/2021,0,0,1,0,0,0
PL 1304/2021,2277393,PODE      ,08/04/2021,0,1,1,0,0,0
PL 488/2021,2277346,REDE      ,07/04/2021,1,0,1,1,0,0
PL 1309/2021,2277436,PT        ,08/04/2021,0,0,1,0,1,0
PL 1301/2021,2277287,DEM       ,07/04/2021,0,0,1,0,0,0
PL 795/2021,2277347,PL        ,07/04/2021,1,0,1,0,1,0
PL 1289/2021,2277167,PDT       ,07/04/2021,0,0,1,0,1,0
PL 1290/2021,2277169,REPUBLIC  ,07/04/2021,0,0,1,1,0,0
PL 1291/2021,2277170,PP        ,07/04/2021,0,1,1,0,1,0
PL 1258/2021,2277104,PSL       ,07/04/2021,0,0,1,0,1,0
PL 1252/2021,2277060,PSC       ,07/04/2021,0,0,0,1,0,0
PL 1250/2021,2277025,SOLIDARI  ,06/04/2021,0,0,1,0,0,0
PL 1241/2021,2276719,AVANTE    ,06/04/2021,0,1,1,0,0,0
PL 1237/2021,2276637,MDB       ,06/04/2021,0,0,1,0,1,0
PL 1234/2021,2276623,MDB       ,06/04/2021,0,0,1,0,0,0
PL 1230/2021,2276611,PSB       ,06/04/2021,0,0,1,0,1,1
PL 1228/2021,2276597,AVANTE    ,06/04/2021,0,1,1,0,0,0
PL 1224/2021,2276590,PSL       ,06/04/2021,0,1,1,0,0,1
PL 1223/2021,2276585,PSL       ,06/04/2021,0,0,1,0,0,0
PL 1219/2021,2276544,PV        ,05/04/2021,0,1,1,0,0,0
PL 1213/2021,2276498,PT        ,05/04/2021,0,0,1,0,0,0
PL 1210/2021,2276488,PSL       ,05/04/2021,0,1,1,0,0,0
PL 1208/2021,2276475,PSL       ,05/04/2021,1,1,1,0,1,0
PL 1209/2021,2276487,PCdoB     ,05/04/2021,0,0,1,0,0,0
PL 1218/2021,2276525,PSDB      ,05/04/2021,0,0,1,0,0,0
PL 1203/2021,2276452,PSL       ,05/04/2021,0,0,1,0,0,0
PL 1198/2021,2276437,PSDB      ,05/04/2021,0,0,1,0,0,0
PL 1196/2021,2276435,PDT       ,05/04/2021,0,0,1,0,0,0
PL 1194/2021,2276431,PDT       ,05/04/2021,0,0,1,0,0,0
PL 1190/2021,2276424,PDT       ,05/04/2021,0,0,1,0,0,0
PL 1195/2021,2276432,PDT       ,05/04/2021,0,0,1,0,0,0
PL 1193/2021,2276429,PDT       ,05/04/2021,0,0,1,0,0,0
PL 1192/2021,2276427,PDT       ,05/04/2021,0,0,1,0,0,0
PL 1191/2021,2276426,PDT       ,05/04/2021,0,0,1,0,0,0
PL 1199/2021,2276442,PL        ,05/04/2021,0,0,1,0,1,0
PL 1187/2021,2276420,PSB       ,05/04/2021,0,1,1,0,0,0
PL 1186/2021,2276419,PDT       ,05/04/2021,0,0,1,0,0,0
PL 1178/2021,2276410,PP        ,05/04/2021,0,0,1,0,1,0
PL 1184/2021,2276417,MDB       ,05/04/2021,0,0,1,0,0,0
PL 1185/2021,2276418,PDT       ,05/04/2021,0,0,1,0,0,0
PL 1183/2021,2276416,PSL       ,05/04/2021,0,0,1,1,0,0
PL 1180/2021,2276412,PDT       ,05/04/2021,0,1,1,0,0,1
PL 1182/2021,2276414,PDT       ,05/04/2021,0,0,1,0,0,0
PL 1181/2021,2276413,PDT       ,05/04/2021,0,1,1,0,0,0
PL 1166/2021,2276318,PDT       ,31/03/2021,0,0,1,0,0,0
PL 1189/2021,2276422,PDT       ,05/04/2021,0,0,1,0,0,0
PL 1160/2021,2276103,PSDB      ,31/03/2021,0,0,1,0,0,0
PL 1162/2021,2276122,PSB       ,31/03/2021,0,1,0,0,1,0
PL 1159/2021,2276082,REPUBLIC  ,31/03/2021,0,0,1,0,0,0
PL 1154/2021,2276028,PP        ,30/03/2021,0,0,1,0,0,0
PL 1152/2021,2276023,PROS      ,30/03/2021,0,0,1,0,0,0
PL 1155/2021,2276061,MDB       ,30/03/2021,0,0,1,0,0,0
PL 1139/2021,2275925,PODE      ,30/03/2021,0,0,1,0,1,0
PL 1131/2021,2275882,PT        ,30/03/2021,0,0,1,0,0,0
PL 1125/2021,2275867,PSB       ,30/03/2021,0,0,1,1,0,0
PL 1118/2021,2275838,PDT       ,30/03/2021,0,0,1,0,0,0
PL 1120/2021,2275845,REPUBLIC  ,30/03/2021,0,0,1,0,0,0
PL 1113/2021,2275783,PSD       ,29/03/2021,0,0,0,0,1,0
PL 1107/2021,2275773,DEM       ,29/03/2021,0,0,1,1,0,0
PL 1111/2021,2275777,DEM       ,29/03/2021,0,0,1,0,1,0
PL 1103/2021,2275740,PTB       ,29/03/2021,0,0,1,1,0,0
PL 1108/2021,2275774,DEM       ,29/03/2021,1,0,1,0,0,0
PL 1097/2021,2275685,DEM       ,29/03/2021,0,0,1,1,0,0
PL 1087/2021,2275637,PT        ,26/03/2021,0,0,1,0,1,0
PL 1092/2021,2275659,PT        ,26/03/2021,0,0,1,0,0,0
PL 1085/2021,2275586,PP        ,26/03/2021,0,0,1,0,0,0
PL 1081/2021,2275545,PSB       ,26/03/2021,0,0,1,1,0,0
PL 1073/2021,2275481,PTB       ,25/03/2021,0,0,1,0,0,0
PL 1061/2021,2275403,REPUBLIC  ,25/03/2021,0,0,1,1,1,0
PL 1053/2021,2275371,PSB       ,24/03/2021,0,0,1,1,0,0
PL 1048/2021,2275340,REPUBLIC  ,24/03/2021,0,0,0,1,0,0
PL 1052/2021,2275363,AVANTE    ,24/03/2021,0,0,1,0,0,0
PL 1036/2021,2275172,NOVO      ,24/03/2021,0,0,1,0,0,0
PL 1034/2021,2275164,PSD       ,24/03/2021,0,0,1,0,1,0
PL 1027/2021,2275119,PTB       ,23/03/2021,0,0,1,0,1,0
PL 1039/2021,2275189,CIDADANIA ,24/03/2021,0,0,1,0,1,0
PL 1018/2021,2274667,PODE      ,23/03/2021,0,0,1,0,0,0
PL 1030/2021,2275129,PTB       ,24/03/2021,0,1,1,0,0,0
PL 1014/2021,2274636,PDT       ,23/03/2021,0,0,1,0,0,0
PL 1013/2021,2274628,SOLIDARI  ,23/03/2021,0,0,1,0,1,0
PL 1010/2021,2274621,PP        ,23/03/2021,1,0,1,0,1,0
PL 1006/2021,2274615,PDT       ,23/03/2021,0,0,1,0,0,0
PL 1007/2021,2274616,PDT       ,23/03/2021,0,0,1,0,0,0
PL 1008/2021,2274617,PDT       ,23/03/2021,0,0,1,0,0,0
PL 1002/2021,2274575,PSL       ,22/03/2021,0,0,1,0,0,0
PL 997/2021,2274559,DEM       ,22/03/2021,0,0,0,0,1,1
PL 998/2021,2274560,PL        ,22/03/2021,0,0,1,1,0,0
PL 977/2021,2274457,REPUBLIC  ,19/03/2021,0,0,1,1,0,0
PL 971/2021,2274394,PP        ,18/03/2021,0,0,0,0,1,0
PL 975/2021,2274434,NOVO      ,19/03/2021,0,0,1,0,0,0
PL 954/2021,2274265,PSL       ,18/03/2021,0,1,0,0,0,0
PL 955/2021,2274267,PL        ,18/03/2021,0,0,1,0,0,0
PL 940/2021,2274088,PTB       ,17/03/2021,1,0,1,0,0,0
PL 936/2021,2274076,PL        ,17/03/2021,0,0,1,1,0,0
PL 938/2021,2274086,PSD       ,17/03/2021,0,1,0,0,0,1
PL 933/2021,2274056,PODE      ,17/03/2021,0,1,1,0,0,0
PL 928/2021,2274016,SOLIDARI  ,16/03/2021,0,0,1,0,1,0
PL 921/2021,2273957,PROS      ,16/03/2021,0,0,1,0,0,0
PL 923/2021,2273968,MDB       ,16/03/2021,0,0,1,1,0,0
PL 917/2021,2273951,PP        ,16/03/2021,0,1,0,0,1,1
PL 915/2021,2273942,PTB       ,16/03/2021,0,0,1,0,0,0
PL 916/2021,2273945,AVANTE    ,16/03/2021,1,1,1,0,0,1
PL 912/2021,2273931,MDB       ,16/03/2021,0,0,1,0,0,0
PL 903/2021,2273875,PP        ,16/03/2021,0,0,1,0,0,0
PL 898/2021,2273841,PSB       ,15/03/2021,0,0,0,1,1,0
PL 892/2021,2273804,PSB       ,15/03/2021,0,0,1,0,1,0
PL 891/2021,2273801,PP        ,15/03/2021,0,0,1,0,1,0
PL 889/2021,2273790,PT        ,15/03/2021,0,0,1,0,0,0
PL 878/2021,2273766,PSB       ,12/03/2021,0,0,1,0,0,0
PL 882/2021,2273772,PSL       ,12/03/2021,0,0,0,1,0,0
PL 879/2021,2273767,PSB       ,12/03/2021,0,0,1,0,0,0
PL 881/2021,2273768,PSB       ,12/03/2021,0,0,1,0,0,0
PL 838/2021,2273587,PTB       ,11/03/2021,0,0,1,0,1,0
PL 823/2021,2273510,PT        ,10/03/2021,1,0,1,0,1,0
PL 796/2021,2273389,PL        ,09/03/2021,0,0,1,0,0,0
PL 801/2021,2273429,PSDB      ,09/03/2021,0,0,0,1,0,0
PL 800/2021,2273427,PODE      ,09/03/2021,0,1,1,0,0,0
PL 778/2021,2273340,PT        ,08/03/2021,0,0,0,0,1,0
PL 772/2021,2273202,PSL       ,08/03/2021,0,0,1,0,0,0
PL 769/2021,2273197,PT        ,08/03/2021,0,0,1,1,0,0
PL 766/2021,2273181,PSL       ,05/03/2021,0,0,1,1,0,0
PL 765/2021,2273179,PSB       ,05/03/2021,0,0,1,1,1,0
PL 756/2021,2273169,PSL       ,05/03/2021,0,0,0,1,0,0
PL 746/2021,2272159,PSDB      ,04/03/2021,0,0,0,1,0,0
PL 741/2021,2272154,PP        ,04/03/2021,1,1,0,1,0,0
PL 738/2021,2272134,PTB       ,04/03/2021,0,1,0,0,0,1
PL 711/2021,2271997,MDB       ,03/03/2021,0,1,1,0,0,1
PL 700/2021,2271970,MDB       ,03/03/2021,0,1,0,0,0,1
PL 687/2021,2271957,MDB       ,03/03/2021,0,0,0,1,1,0
PL 684/2021,2271954,MDB       ,03/03/2021,0,0,1,0,1,0
PL 672/2021,2271886,PSC       ,03/03/2021,0,0,1,1,0,0
PL 679/2021,2271913,PP        ,03/03/2021,0,1,1,0,0,0
PL 670/2021,2271881,PSDB      ,03/03/2021,0,0,1,1,0,0
PL 680/2021,2271923,PSDB      ,03/03/2021,0,0,1,0,1,0
PL 663/2021,2271762,PSL       ,02/03/2021,0,0,1,0,0,0
PL 655/2021,2271155,PSDB      ,02/03/2021,0,0,1,1,0,0
PL 652/2021,2271146,SOLIDARI  ,02/03/2021,0,0,1,1,0,0
PL 647/2021,2271127,PL        ,02/03/2021,0,0,1,0,1,0
PL 629/2021,2271049,PT        ,01/03/2021,0,1,1,0,0,0
PL 624/2021,2271004,PSB       ,26/02/2021,0,1,0,0,1,1
PL 534/2021,2270971,DEM       ,25/02/2021,1,1,1,0,0,0
PL 606/2021,2270942,DEM       ,25/02/2021,0,0,1,1,0,0
PL 597/2021,2270913,PDT       ,25/02/2021,1,0,1,0,0,0
PL 601/2021,2270918,PP        ,25/02/2021,0,1,0,0,1,0
PL 599/2021,2270915,PDT       ,25/02/2021,0,0,1,1,1,0
PL 594/2021,2270900,DEM       ,25/02/2021,0,0,1,0,0,0
PL 590/2021,2270869,PTB       ,24/02/2021,0,0,1,0,0,0
PL 584/2021,2270853,PT        ,24/02/2021,0,0,1,1,0,0
PL 571/2021,2270808,DEM       ,24/02/2021,0,1,0,1,0,0
PL 568/2021,2270792,PTB       ,24/02/2021,0,0,1,0,0,0
PL 562/2021,2270780,REPUBLIC  ,23/02/2021,1,1,1,0,0,1
PL 563/2021,2270783,DEM       ,24/02/2021,0,0,0,0,1,1
PL 555/2021,2270742,PT        ,23/02/2021,0,0,1,0,0,0
PL 559/2021,2270749,AVANTE    ,23/02/2021,0,0,1,0,0,0
PL 552/2021,2270726,PTB       ,23/02/2021,0,1,0,0,1,1
PL 551/2021,2270725,PTB       ,23/02/2021,0,0,1,0,1,1
PL 533/2021,2270649,DEM       ,23/02/2021,0,0,1,0,1,0
PL 530/2021,2270644,PT        ,23/02/2021,0,0,0,1,0,0
PL 528/2021,2270639,PL        ,23/02/2021,0,0,0,0,1,0
PL 517/2021,2270607,PTB       ,22/02/2021,0,0,1,0,0,0
PL 506/2021,2270546,PDT       ,19/02/2021,0,1,0,0,0,0
PL 508/2021,2270552,PCdoB     ,22/02/2021,0,0,0,1,1,0
PL 499/2021,2270471,PSDB      ,19/02/2021,0,1,0,0,0,0
PL 498/2021,2270469,PSB       ,19/02/2021,0,0,0,0,1,0
PL 483/2021,2270401,PL        ,18/02/2021,0,0,1,1,0,0
PL 486/2021,2270403,DEM       ,18/02/2021,1,0,1,0,0,0
PL 467/2021,2270331,PP        ,17/02/2021,0,0,0,0,1,1
PL 464/2021,2270322,PSB       ,17/02/2021,0,0,1,0,0,0
